what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419728954695
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419728960759
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1419728961099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419728981138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729019006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729020967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729021230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729023302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729046781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729052054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729063138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729064157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729065570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729066789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729081517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729082538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729148770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729150705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729151546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729151859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729153344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729154262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729200009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729200688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729201210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729201478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1419729202424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1419729244613
